FIPS,INTPTLAT,INTPTLONG,2 classes,3 classes,4 classes,5 classes,6 classes,7 classes,8 classes,9 classes,10 classes,11 classes,12 classes,13 classes,14 classes,15 classes,16 classes,17 classes,18 classes,19 classes,20 classes,21 classes,22 classes,23 classes,24 classes,25 classes,26 classes,27 classes,28 classes,29 classes,30 classes,31 classes,32 classes,33 classes,34 classes,35 classes,36 classes,37 classes,38 classes,39 classes
06067001700,38.5519098,-121.4417291,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067001800,38.5542221,-121.4637479,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067001900,38.5618891,-121.4773744,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067002000,38.5652846,-121.4903061,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067002100,38.5693327,-121.5063658,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067002200,38.5612821,-121.5071562,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067002300,38.5571708,-121.4938311,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067002400,38.5448312,-121.4973382,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067002500,38.5455452,-121.4812453,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067002600,38.5543039,-121.4817038,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067002700,38.54761,-121.4711099,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067002800,38.5429371,-121.4582463,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067002900,38.5428857,-121.4347594,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067003000,38.5358637,-121.4295972,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067003101,38.5285812,-121.4185883,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067003102,38.5287219,-121.4359084,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067003202,38.518459,-121.4335116,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067003203,38.513306,-121.4182262,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067003204,38.5205734,-121.418331,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,2,0,8,8,8,8,8,17,36,36,36
06067003300,38.5289945,-121.5039421,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067003400,38.5121908,-121.5088949,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067003501,38.5331684,-121.4883176,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067003502,38.5245176,-121.4885738,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067003600,38.5327553,-121.477878,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067003700,38.5336237,-121.4693182,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067003800,38.5073142,-121.4931707,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
06067003900,38.5303294,-121.5186401,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004001,38.4996777,-121.511658,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004004,38.5037812,-121.5503432,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004005,38.5100755,-121.5350905,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004006,38.5072046,-121.5248769,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004008,38.489903,-121.5470459,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004009,38.4908393,-121.5338651,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004010,38.4876901,-121.5206821,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004011,38.4819076,-121.5288152,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
06067004012,38.4760817,-121.5227613,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004100,38.5066191,-121.4785228,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004201,38.4887495,-121.4990252,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004202,38.4884205,-121.4862812,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004203,38.4881988,-121.4743864,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004300,38.4761513,-121.4873526,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004401,38.5311698,-121.4507437,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004402,38.532368,-121.4602788,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004501,38.5180285,-121.4711734,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004502,38.5025521,-121.4629263,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004601,38.5171831,-121.4471878,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004602,38.5176604,-121.4600558,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004701,38.5002139,-121.4394836,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004702,38.5068873,-121.4469045,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004801,38.5067176,-121.4221792,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004802,38.4995505,-121.4190446,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004903,38.4886484,-121.4621788,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004904,38.4880638,-121.4464627,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004905,38.4777448,-121.4391674,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067004906,38.4780464,-121.4583035,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067005001,38.4893046,-121.4173852,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067005002,38.4848798,-121.4265186,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067005101,38.4884217,-121.4013938,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067005102,38.4891675,-121.3831371,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067005201,38.5590043,-121.4229418,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067005202,38.5593317,-121.394154,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067005204,38.5497903,-121.3854151,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067005205,38.5374689,-121.3955102,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067005301,38.5916037,-121.4825199,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067005402,38.5897947,-121.4317532,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067005403,38.5663033,-121.4150189,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067005404,38.5698188,-121.3915944,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067005502,38.6046274,-121.4270027,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067005505,38.6033897,-121.4083506,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067005506,38.5926289,-121.4107461,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067005508,38.577969,-121.4084122,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067005509,38.5852419,-121.4130197,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067005510,38.5851649,-121.4060948,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067005601,38.6031948,-121.3922482,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067005605,38.5922351,-121.3922567,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067005606,38.5813575,-121.3922087,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067005701,38.6029975,-121.3738164,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067005702,38.5863007,-121.3743962,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067005801,38.6027461,-121.355268,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067005803,38.5829045,-121.3578694,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
06067005804,38.5863682,-121.3394431,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067005901,38.6362404,-121.3570367,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067005903,38.6137442,-121.3506355,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067005904,38.6206259,-121.3564193,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067006002,38.6158347,-121.3737809,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067006003,38.6342017,-121.37517,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067006004,38.6249563,-121.3737088,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
06067006101,38.6259083,-121.3914626,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067006102,38.6142373,-121.392239,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067006201,38.6191125,-121.4079426,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067006202,38.6164065,-121.422268,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067006300,38.6225203,-121.4292379,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067006400,38.6416454,-121.420238,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067006500,38.6441696,-121.4385656,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067006600,38.6251651,-121.4409218,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067006701,38.6484319,-121.460413,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067006702,38.6327403,-121.459252,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067006800,38.6174056,-121.4564773,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067006900,38.6018703,-121.4578647,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007001,38.6233797,-121.4729191,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067007004,38.6327983,-121.4898006,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067007007,38.6030702,-121.4819301,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,2,0,8,8,8,8,8,17,36,36,36
06067007010,38.6099173,-121.5148924,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067007011,38.6170872,-121.5081768,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067007012,38.6203564,-121.5016424,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,2,0,30,30,30,30,30,30,30,30,30
06067007013,38.6249041,-121.4912633,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,2,0,8,8,8,8,8,17,36,36,36
06067007014,38.6149919,-121.4906198,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,2,0,8,8,8,8,8,17,36,36,36
06067007015,38.648951,-121.5509593,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067007016,38.6360432,-121.5403508,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,2,0,8,8,8,8,8,17,36,36,36
06067007017,38.6116619,-121.54606,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067007018,38.6442309,-121.5172959,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067007019,38.6450907,-121.4946981,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007020,38.6092575,-121.5308587,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067007101,38.7092002,-121.550054,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067007102,38.6780725,-121.532096,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06067007103,38.6614448,-121.5189732,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,2,0,8,8,8,8,8,17,36,36,36
06067007104,38.6726382,-121.5182326,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067007105,38.677579,-121.499765,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067007106,38.663527,-121.489582,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067007107,38.6578904,-121.5936907,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067007202,38.6830858,-121.4246506,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007204,38.6623406,-121.4462256,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007206,38.7199055,-121.4511607,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067007207,38.7064577,-121.4297644,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007208,38.6838883,-121.4661875,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007209,38.6910378,-121.4478452,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007301,38.662725,-121.3980764,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067007402,38.6869533,-121.3791846,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007403,38.6775875,-121.3719125,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007406,38.6977784,-121.3838886,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007413,38.6420403,-121.3933099,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007414,38.6881636,-121.3583148,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007415,38.6790053,-121.3467505,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
06067007416,38.6811015,-121.3538791,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007417,38.7139046,-121.3948906,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007421,38.7155123,-121.3347764,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067007422,38.6917961,-121.3409233,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007423,38.6718268,-121.362801,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007424,38.6646872,-121.3667921,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007426,38.7094156,-121.3801503,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007427,38.707515,-121.37028,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007428,38.6994816,-121.3466005,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007429,38.6982473,-121.3576571,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06067007430,38.7214772,-121.3727251,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007431,38.7222559,-121.3876534,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007432,38.7226029,-121.3548798,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,2,0,30,30,30,30,30,30,30,30,30
06067007433,38.7117767,-121.3557412,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
